-0.87,12,-0.4086021505
-0.83,12,-0.3978494624
-0.79,12,-0.3870967742
-0.77,12,-0.376344086
-0.74,12,-0.3655913978
-0.72,12,-0.3548387097
-0.69,12,-0.3440860215
-0.66,12,-0.3333333333
-0.64,12,-0.3225806452
-0.60,12,-0.311827957
-0.57,12,-0.3010752688
-0.54,12,-0.2903225806
-0.52,12,-0.2795698925
-0.49,12,-0.2688172043
-0.47,12,-0.2580645161
-0.44,12,-0.247311828
-0.42,12,-0.2365591398
-0.39,12,-0.2258064516
-0.37,12,-0.2150537634
-0.34,12,-0.2043010753
-0.32,12,-0.1935483871
-0.29,12,-0.1827956989
-0.27,12,-0.1720430108
-0.24,12,-0.1612903226
-0.23,12,-0.1505376344
-0.20,12,-0.1397849462
-0.18,12,-0.1290322581
-0.16,12,-0.1182795699
-0.15,12,-0.1075268817
-0.12,12,-0.09677419355
-0.11,12,-0.08602150538
-0.09,12,-0.0752688172
-0.07,12,-0.06451612903
-0.06,12,-0.05376344086
-0.05,12,-0.04301075269
-0.04,12,-0.03225806452
0.00,12,-0.02150537634
0.00,12,-0.01075268817
0.00,12,0
0.00,12,0.01075268817
0.00,12,0.02150537634
0.04,12,0.03225806452
0.05,12,0.04301075269
0.07,12,0.05376344086
0.10,12,0.06451612903
0.11,12,0.0752688172
0.13,12,0.08602150538
0.15,12,0.09677419355
0.18,12,0.1075268817
0.20,12,0.1182795699
0.22,12,0.1290322581
0.25,12,0.1397849462
0.28,12,0.1505376344
0.31,12,0.1612903226
0.33,12,0.1720430108
0.37,12,0.1827956989
0.39,12,0.1935483871
0.43,12,0.2043010753
0.46,12,0.2150537634
0.49,12,0.2258064516
0.52,12,0.2365591398
0.55,12,0.247311828
0.59,12,0.2580645161
0.63,12,0.2688172043
0.65,12,0.2795698925
0.68,12,0.2903225806
0.71,12,0.3010752688
0.76,12,0.311827957
0.79,12,0.3225806452
0.83,12,0.3333333333
0.86,12,0.3440860215
0.89,12,0.3548387097
0.93,12,0.3655913978
0.97,12,0.376344086
1.00,12,0.3870967742
1.04,12,0.3978494624
1.08,12,0.4086021505
1.14,12,0.4193548387
1.16,12,0.4301075269
1.20,12,0.4408602151
1.23,12,0.4516129032
1.28,12,0.4623655914
1.31,12,0.4731182796
1.35,12,0.4838709677
1.40,12,0.4946236559
1.43,12,0.5053763441
1.48,12,0.5161290323
1.53,12,0.5268817204
1.56,12,0.5376344086
1.63,12,0.5483870968
1.67,12,0.5591397849
1.71,12,0.5698924731
1.77,12,0.5806451613
1.82,12,0.5913978495
1.85,12,0.6021505376
1.91,12,0.6129032258
1.92,12,0.623655914
1.96,12,0.6344086022
2.03,12,0.6451612903
2.09,12,0.6559139785
2.13,12,0.6666666667
2.18,12,0.6774193548
2.24,12,0.688172043
2.27,12,0.6989247312
2.33,12,0.7096774194
2.40,12,0.7204301075
2.46,12,0.7311827957
2.51,12,0.7419354839
2.56,12,0.752688172
2.62,12,0.7634408602
2.65,12,0.7741935484
2.71,12,0.7849462366
2.78,12,0.7956989247
2.84,12,0.8064516129
2.87,12,0.8172043011
2.93,12,0.8279569892
3.01,12,0.8387096774
3.04,12,0.8494623656
3.08,12,0.8602150538
3.16,12,0.8709677419
3.23,12,0.8817204301
3.26,12,0.8924731183
3.32,12,0.9032258065
3.38,12,0.9139784946
3.40,12,0.9247311828
3.45,12,0.935483871
3.50,12,0.9462365591
3.57,12,0.9569892473
3.64,12,0.9677419355
3.71,12,0.9784946237
3.69,12,0.9892473118
3.71,12,1
-3.52,14,-1
-3.50,14,-0.9892473118
-3.49,14,-0.9784946237
-3.45,14,-0.9677419355
-3.40,14,-0.9569892473
-3.36,14,-0.9462365591
-3.29,14,-0.935483871
-3.25,14,-0.9247311828
-3.19,14,-0.9139784946
-3.14,14,-0.9032258065
-3.10,14,-0.8924731183
-3.06,14,-0.8817204301
-3.00,14,-0.8709677419
-2.94,14,-0.8602150538
-2.88,14,-0.8494623656
-2.85,14,-0.8387096774
-2.78,14,-0.8279569892
-2.76,14,-0.8172043011
-2.69,14,-0.8064516129
-2.64,14,-0.7956989247
-2.59,14,-0.7849462366
-2.53,14,-0.7741935484
-2.49,14,-0.7634408602
-2.45,14,-0.752688172
-2.41,14,-0.7419354839
-2.35,14,-0.7311827957
-2.34,14,-0.7204301075
-2.26,14,-0.7096774194
-2.20,14,-0.6989247312
-2.18,14,-0.688172043
-2.12,14,-0.6774193548
-2.05,14,-0.6666666667
-2.03,14,-0.6559139785
-1.99,14,-0.6451612903
-1.91,14,-0.6344086022
-1.89,14,-0.623655914
-1.82,14,-0.6129032258
-1.76,14,-0.6021505376
-1.72,14,-0.5913978495
-1.68,14,-0.5806451613
-1.63,14,-0.5698924731
-1.58,14,-0.5591397849
-1.56,14,-0.5483870968
-1.52,14,-0.5376344086
-1.48,14,-0.5268817204
-1.44,14,-0.5161290323
-1.40,14,-0.5053763441
-1.37,14,-0.4946236559
-1.32,14,-0.4838709677
-1.28,14,-0.4731182796
-1.24,14,-0.4623655914
-1.19,14,-0.4516129032
-1.17,14,-0.4408602151
-1.12,14,-0.4301075269
-1.09,14,-0.4193548387
-1.05,14,-0.4086021505
-1.02,14,-0.3978494624
-0.98,14,-0.3870967742
